uid,walletx2,max_priv_intermediary,max_priv_gov,max_priv_public,banklike,ir_studyr,male,topcoder,expectpricedown,open_source_browser,am_privacy_peers,am_privacy_int,am_privacy_gov,trust_gov,trust_startup,trust_retailer,es_pub,es_int,es_gov,rpgpextra,sb_cashing_out_btc_05,rmatrix,fw_notracePEERS,fw_notraceISP,fw_notraceGOV,wallet_order,first_wallet,rblockchain1,relectrum1,rcoinbase1,rcircle1,rblockchain2,relectrum2,rcoinbase2,rcircle2,rblockchain3,relectrum3,rcoinbase3,rcircle3,rblockchain4,relectrum4,rcoinbase4,rcircle4,best_priv_public_n1st,best_priv_int_n1st,best_priv_gov_n1st
1775,Coinbase,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4,5,2,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1776,Electrum,1,1,0,0,2,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,4,1,1,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1777,Circle,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,5,1,1,['Blockchain' 'Coinbase' 'Circle' 'Electrum'],Blockchain,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1778,Coinbase,0,0,1,1,3,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,2,1,5,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1779,Circle,0,0,1,1,2,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,5,4,1,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1780,Coinbase,0,0,1,1,2,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,4,5,5,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1781,Circle,0,0,1,1,2,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,3,5,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1782,Electrum,1,1,0,0,2,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,5,5,4,['Blockchain' 'Coinbase' 'Circle' 'Electrum'],Blockchain,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1783,Blockchain,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,5,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1784,Blockchain,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,4,1,2,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1785,Circle,0,0,1,1,3,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,4,4,1,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1786,Blockchain,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,5,3,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1787,Circle,0,0,1,1,2,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,3,4,2,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1788,Circle,0,0,1,1,4,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,4,2,2,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1789,Electrum,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1790,Coinbase,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,5,2,4,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1791,Coinbase,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,4,1,1,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1792,Electrum,1,1,0,0,3,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,5,5,5,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1793,Circle,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,1,2,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1794,Circle,0,0,1,1,4,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,3,1,1,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1795,Blockchain,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,5,2,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1796,Electrum,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,4,2,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1797,Electrum,1,1,0,0,4,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,5,1,3,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1798,Blockchain,1,0,0,0,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,2,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1799,Electrum,1,1,0,0,3,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,2,2,4,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1800,Coinbase,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,2,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1801,Blockchain,1,0,0,0,3,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,4,5,3,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1802,Circle,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,4,5,['Blockchain' 'Coinbase' 'Circle' 'Electrum'],Blockchain,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1803,Electrum,1,1,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,5,1,4,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1804,Electrum,1,1,0,0,2,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,5,5,2,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1805,Coinbase,0,0,1,1,4,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,4,4,4,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1806,Electrum,1,1,0,0,2,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2,4,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1807,Blockchain,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,4,1,1,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1808,Circle,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2,5,4,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1809,Circle,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,5,1,4,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1810,Blockchain,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,2,4,1,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1811,Blockchain,1,0,0,0,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,5,2,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1812,Blockchain,1,0,0,0,4,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,3,1,3,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1813,Coinbase,0,0,1,1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2,2,2,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1814,Circle,0,0,1,1,3,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,4,5,3,['Coinbase' 'Circle' 'Blockchain' 'Electrum'],Coinbase,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
1815,Circle,0,0,1,1,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,3,3,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1816,Electrum,1,1,0,0,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,4,5,1,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1817,Electrum,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,5,1,['Blockchain' 'Coinbase' 'Circle' 'Electrum'],Blockchain,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1818,Electrum,1,1,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,5,4,4,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1819,Coinbase,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,2,1,4,['Electrum' 'Blockchain' 'Circle' 'Coinbase'],Electrum,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1820,Circle,0,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,4,4,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1821,Circle,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,4,2,4,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1822,Coinbase,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,4,4,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1823,Circle,0,0,1,1,3,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,3,4,1,['Circle' 'Electrum' 'Coinbase' 'Blockchain'],Circle,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1824,Coinbase,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,2,3,2,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1825,Coinbase,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,5,3,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1826,Circle,0,0,1,1,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,3,4,5,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1827,Blockchain,1,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,2,1,1,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1828,Electrum,1,1,0,0,2,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,3,3,1,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1829,Coinbase,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,3,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1830,Blockchain,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,3,4,1,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1831,Circle,0,0,1,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,1,1,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1832,Blockchain,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,2,2,3,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1833,Circle,0,0,1,1,4,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,4,4,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1834,Coinbase,0,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,3,3,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1835,Coinbase,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,2,3,5,['Coinbase' 'Electrum' 'Blockchain' 'Circle'],Coinbase,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1836,Blockchain,1,0,0,0,3,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,4,3,5,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1837,Coinbase,0,0,1,1,4,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,3,3,3,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1838,Circle,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3,4,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1839,Blockchain,1,0,0,0,2,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,3,2,3,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1840,Blockchain,1,0,0,0,2,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,5,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1841,Circle,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,3,5,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1842,Electrum,1,1,0,0,3,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,4,3,5,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1843,Blockchain,1,0,0,0,4,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,4,3,2,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1844,Electrum,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,4,1,3,['Electrum' 'Circle' 'Blockchain' 'Coinbase'],Electrum,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1845,Coinbase,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,5,3,5,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1846,Coinbase,0,0,1,1,3,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,3,['Circle' 'Blockchain' 'Electrum' 'Coinbase'],Circle,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1847,Electrum,1,1,0,0,3,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,4,3,4,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1848,Blockchain,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,2,5,1,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1849,Blockchain,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,4,4,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1850,Blockchain,1,0,0,0,3,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,5,1,1,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1851,Circle,0,0,1,1,3,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,5,4,['Blockchain' 'Circle' 'Electrum' 'Coinbase'],Blockchain,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1852,Coinbase,0,0,1,1,4,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,5,4,4,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1853,Coinbase,0,0,1,1,2,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,2,1,1,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1854,Coinbase,0,0,1,1,3,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,4,2,1,['Coinbase' 'Electrum' 'Blockchain' 'Circle'],Coinbase,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1855,Blockchain,1,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3,3,2,['Electrum' 'Coinbase' 'Circle' 'Blockchain'],Electrum,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1856,Circle,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,3,4,5,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1857,Circle,0,0,1,1,2,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,3,3,1,['Blockchain' 'Coinbase' 'Circle' 'Electrum'],Blockchain,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1858,Blockchain,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,2,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1859,Circle,0,0,1,1,4,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,3,3,3,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1860,Coinbase,0,0,1,1,4,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,3,5,2,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1861,Circle,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,4,4,2,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1862,Circle,0,0,1,1,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,4,2,4,['Blockchain' 'Coinbase' 'Electrum' 'Circle'],Blockchain,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1863,Circle,0,0,1,1,3,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,4,1,4,['Circle' 'Electrum' 'Blockchain' 'Coinbase'],Circle,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1864,Blockchain,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,5,4,3,['Circle' 'Blockchain' 'Coinbase' 'Electrum'],Circle,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1865,Blockchain,1,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,5,4,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1866,Coinbase,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,5,5,['Coinbase' 'Electrum' 'Circle' 'Blockchain'],Coinbase,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1867,Blockchain,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2,1,1,['Electrum' 'Blockchain' 'Coinbase' 'Circle'],Electrum,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1868,Circle,0,0,1,1,4,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,4,3,5,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1869,Electrum,1,1,0,0,4,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,4,1,['Circle' 'Coinbase' 'Blockchain' 'Electrum'],Circle,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1870,Electrum,1,1,0,0,2,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,5,4,['Electrum' 'Coinbase' 'Blockchain' 'Circle'],Electrum,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1871,Circle,0,0,1,1,2,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,2,3,5,['Blockchain' 'Electrum' 'Circle' 'Coinbase'],Blockchain,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1872,Circle,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4,2,5,['Circle' 'Coinbase' 'Electrum' 'Blockchain'],Circle,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1873,Coinbase,0,0,1,1,2,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,3,4,3,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1874,Blockchain,1,0,0,0,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,3,2,5,['Coinbase' 'Circle' 'Electrum' 'Blockchain'],Coinbase,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1875,Electrum,1,1,0,0,4,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5,2,5,['Electrum' 'Circle' 'Coinbase' 'Blockchain'],Electrum,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1876,Blockchain,1,0,0,0,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1877,Coinbase,0,0,1,1,3,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,2,3,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1878,Coinbase,0,0,1,1,2,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,2,4,2,['Blockchain' 'Electrum' 'Coinbase' 'Circle'],Blockchain,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1879,Electrum,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,5,2,5,['Blockchain' 'Circle' 'Coinbase' 'Electrum'],Blockchain,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1880,Coinbase,0,0,1,1,2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,3,1,1,['Coinbase' 'Blockchain' 'Electrum' 'Circle'],Coinbase,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
